tripduration.int32(),starttime.date(2006-01-02 15:04:05),stoptime.date(2006-01-02 15:04:05),start_station_id.string(),start_station_name.string(),start_station_latitude.auto(),start_station_longitude.auto(),end_station_id.string(),end_station_name.string(),end_station_latitude.auto(),end_station_longitude.auto(),bikeid.string(),usertype.string(),birth_year.auto(),gender.auto()
388,2015-03-10 16:35:35,2015-03-10 16:42:03,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,1310,Subscriber,1985,1
567,2015-03-10 16:36:00,2015-03-10 16:45:27,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,992,Subscriber,1991,2
511,2015-03-10 16:40:44,2015-03-10 16:49:16,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,983,Customer,1974,2
261,2015-03-10 16:41:59,2015-03-10 16:46:21,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,653,Subscriber,1988,1
300,2015-03-10 16:42:19,2015-03-10 16:47:19,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1325,Subscriber,1980,1
700,2015-03-10 16:44:21,2015-03-10 16:56:02,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,917,Subscriber,1964,1
221,2015-03-10 16:46:13,2015-03-10 16:49:55,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,143,EF - North Point Park,42.369885,-71.069957,1015,Customer,1970,1
345,2015-03-10 16:47:01,2015-03-10 16:52:46,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,682,Customer,1983,1
312,2015-03-10 16:47:32,2015-03-10 16:52:45,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1076,Customer,1962,2
339,2015-03-10 16:49:30,2015-03-10 16:55:09,141,Kendall Street,42.363560158429884,-71.08216792345047,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,797,Customer,1993,1
167,2015-03-10 16:50:13,2015-03-10 16:53:00,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,107,Ames St at Main St,42.3625,-71.08822,1104,Subscriber,1982,1
338,2015-03-10 16:50:57,2015-03-10 16:56:36,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,654,Subscriber,1985,1
312,2015-03-10 16:56:17,2015-03-10 17:01:30,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,661,Subscriber,1958,1
420,2015-03-10 16:56:41,2015-03-10 17:03:41,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,107,Ames St at Main St,42.3625,-71.08822,992,Subscriber,1983,1
276,2015-03-10 16:58:29,2015-03-10 17:03:06,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,702,Subscriber,1985,1
509,2015-03-10 17:00:23,2015-03-10 17:08:52,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1325,Subscriber,1986,1
258,2015-03-10 17:02:02,2015-03-10 17:06:20,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,662,Customer,1970,1
482,2015-03-10 17:06:11,2015-03-10 17:14:13,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,743,Subscriber,1964,1
347,2015-03-10 17:06:31,2015-03-10 17:12:18,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,800,Subscriber,1981,1
599,2015-03-10 17:07:25,2015-03-10 17:17:25,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,797,Customer,1961,2
830,2015-03-10 17:07:54,2015-03-10 17:21:44,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084,1100,Subscriber,\N,0
493,2015-03-10 17:08:02,2015-03-10 17:16:15,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1311,Subscriber,1985,1
771,2015-03-10 17:08:45,2015-03-10 17:21:37,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084,714,Subscriber,\N,0
830,2015-03-10 17:08:41,2015-03-10 17:22:32,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1003,Customer,1978,1
759,2015-03-10 17:09:11,2015-03-10 17:21:51,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084,1088,Subscriber,\N,0
249,2015-03-10 17:08:54,2015-03-10 17:13:03,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,932,Subscriber,1994,1
526,2015-03-10 17:09:57,2015-03-10 17:18:43,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,864,Subscriber,1977,1
406,2015-03-10 17:10:29,2015-03-10 17:17:16,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,660,Subscriber,1983,1
618,2015-03-10 17:11:30,2015-03-10 17:21:49,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,893,Customer,1965,1
271,2015-03-10 17:12:03,2015-03-10 17:16:34,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1076,Subscriber,1974,2
219,2015-03-10 17:12:30,2015-03-10 17:16:09,117,Binney St / Sixth St,42.366095,-71.086388,107,Ames St at Main St,42.3625,-71.08822,1007,Subscriber,1966,1
454,2015-03-10 17:13:31,2015-03-10 17:21:05,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,755,Customer,1957,2
603,2015-03-10 17:16:20,2015-03-10 17:26:23,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,917,Subscriber,1992,1
855,2015-03-10 17:16:57,2015-03-10 17:31:13,143,EF - North Point Park,42.369885,-71.069957,141,Kendall Street,42.363560158429884,-71.08216792345047,854,Subscriber,1984,1
1180,2015-03-10 17:17:50,2015-03-10 17:37:31,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,906,Customer,1981,1
753,2015-03-10 17:18:41,2015-03-10 17:31:14,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,797,Subscriber,1981,2
584,2015-03-10 17:19:42,2015-03-10 17:29:26,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,117,Binney St / Sixth St,42.366095,-71.086388,1140,Subscriber,1956,2
730,2015-03-10 17:21:57,2015-03-10 17:34:08,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,761,Subscriber,1985,2
539,2015-03-10 17:23:01,2015-03-10 17:32:01,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,115,Porter Square Station,42.387995,-71.119084,998,Subscriber,1975,1
803,2015-03-10 17:23:37,2015-03-10 17:37:01,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,747,Subscriber,1981,2
502,2015-03-10 17:25:05,2015-03-10 17:33:27,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,799,Subscriber,1968,1
186,2015-03-10 17:25:57,2015-03-10 17:29:04,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,865,Customer,1964,1
595,2015-03-10 17:26:46,2015-03-10 17:36:42,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,771,Subscriber,1983,1
368,2015-03-10 17:27:43,2015-03-10 17:33:51,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,860,Customer,1962,2
248,2015-03-10 17:28:30,2015-03-10 17:32:39,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1296,Subscriber,1968,1
2782,2015-03-10 17:29:01,2015-03-10 18:15:24,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,1271,Subscriber,1982,1
1064,2015-03-10 17:32:27,2015-03-10 17:50:12,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1044,Subscriber,1985,1
587,2015-03-10 17:32:30,2015-03-10 17:42:17,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1325,Subscriber,1982,2
437,2015-03-10 17:32:40,2015-03-10 17:39:57,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,115,Porter Square Station,42.387995,-71.119084,1062,Subscriber,1967,1
358,2015-03-10 17:34:08,2015-03-10 17:40:06,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1102,Subscriber,1991,2
352,2015-03-10 17:34:14,2015-03-10 17:40:06,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1081,Subscriber,1992,2
795,2015-03-10 17:34:33,2015-03-10 17:47:48,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,142,Alewife Station at Russell Field,42.396105,-71.139459,873,Customer,1977,1
401,2015-03-10 17:35:14,2015-03-10 17:41:56,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,743,Customer,1990,1
349,2015-03-10 17:36:20,2015-03-10 17:42:10,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,676,Subscriber,1977,1
264,2015-03-10 17:36:33,2015-03-10 17:40:57,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,654,Customer,1987,2
501,2015-03-10 17:38:12,2015-03-10 17:46:33,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,932,Subscriber,1977,1
678,2015-03-10 17:38:56,2015-03-10 17:50:15,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,143,EF - North Point Park,42.369885,-71.069957,642,Customer,1953,2
541,2015-03-10 17:39:10,2015-03-10 17:48:12,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1310,Customer,1983,1
307,2015-03-10 17:39:51,2015-03-10 17:44:59,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,660,Subscriber,1969,1
381,2015-03-10 17:41:15,2015-03-10 17:47:37,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,673,Customer,1967,1
471,2015-03-10 17:43:34,2015-03-10 17:51:25,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1076,Subscriber,1994,1
775,2015-03-10 17:43:34,2015-03-10 17:56:29,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1268,Customer,1983,1
321,2015-03-10 17:43:57,2015-03-10 17:49:18,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1294,Subscriber,1984,1
417,2015-03-10 17:45:16,2015-03-10 17:52:13,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1102,Customer,1978,1
562,2015-03-10 17:46:12,2015-03-10 17:55:35,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,777,Subscriber,1962,1
613,2015-03-10 17:50:28,2015-03-10 18:00:41,107,Ames St at Main St,42.3625,-71.08822,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1297,Subscriber,1980,1
1026,2015-03-10 17:51:38,2015-03-10 18:08:45,141,Kendall Street,42.363560158429884,-71.08216792345047,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,769,Subscriber,1973,1
379,2015-03-10 17:53:27,2015-03-10 17:59:47,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,853,Subscriber,1978,1
458,2015-03-10 17:53:28,2015-03-10 18:01:06,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,747,Customer,1982,2
333,2015-03-10 17:53:59,2015-03-10 17:59:33,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1072,Subscriber,1956,1
630,2015-03-10 17:55:29,2015-03-10 18:06:00,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,115,Porter Square Station,42.387995,-71.119084,1311,Customer,1986,2
1049,2015-03-10 17:56:46,2015-03-10 18:14:16,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,143,EF - North Point Park,42.369885,-71.069957,1103,Customer,1955,1
744,2015-03-10 17:58:39,2015-03-10 18:11:04,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,878,Customer,1972,1
895,2015-03-10 17:58:45,2015-03-10 18:13:40,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,908,Customer,1962,1
817,2015-03-10 17:59:30,2015-03-10 18:13:07,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,664,Customer,1989,1
842,2015-03-10 18:00:59,2015-03-10 18:15:01,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,743,Customer,1950,1
190,2015-03-10 18:01:55,2015-03-10 18:05:06,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,796,Subscriber,1974,1
534,2015-03-10 18:02:14,2015-03-10 18:11:09,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,767,Customer,1967,1
166,2015-03-10 18:02:45,2015-03-10 18:05:32,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1006,Customer,1975,1
221,2015-03-10 18:04:46,2015-03-10 18:08:27,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1112,Subscriber,1968,1
354,2015-03-10 18:05:37,2015-03-10 18:11:31,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,701,Subscriber,1975,1
283,2015-03-10 18:05:46,2015-03-10 18:10:30,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,750,Subscriber,1984,1
519,2015-03-10 18:06:00,2015-03-10 18:14:40,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,707,Subscriber,1991,2
480,2015-03-10 18:10:59,2015-03-10 18:19:00,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1023,Customer,1988,1
381,2015-03-10 18:11:01,2015-03-10 18:17:22,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,1269,Subscriber,1993,1
1134,2015-03-10 18:12:41,2015-03-10 18:31:36,141,Kendall Street,42.363560158429884,-71.08216792345047,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,637,Customer,1960,1
214,2015-03-10 18:13:00,2015-03-10 18:16:34,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,647,Subscriber,1982,1
1420,2015-03-10 18:13:15,2015-03-10 18:36:56,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,673,Customer,1990,1
464,2015-03-10 18:13:23,2015-03-10 18:21:08,141,Kendall Street,42.363560158429884,-71.08216792345047,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,854,Customer,1979,1
787,2015-03-10 18:15:30,2015-03-10 18:28:38,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,115,Porter Square Station,42.387995,-71.119084,1139,Subscriber,1979,1
250,2015-03-10 18:16:14,2015-03-10 18:20:25,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1094,Subscriber,1994,1
389,2015-03-10 18:16:20,2015-03-10 18:22:50,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,878,Customer,1978,1
1074,2015-03-10 18:19:02,2015-03-10 18:36:57,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,893,Subscriber,1982,1
655,2015-03-10 18:21:20,2015-03-10 18:32:16,107,Ames St at Main St,42.3625,-71.08822,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,671,Customer,1979,1
542,2015-03-10 18:22:01,2015-03-10 18:31:04,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,707,Subscriber,1991,2
245,2015-03-10 18:22:22,2015-03-10 18:26:27,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1293,Subscriber,1987,2
3771,2015-03-10 18:24:45,2015-03-10 19:27:37,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,107,Ames St at Main St,42.3625,-71.08822,1274,Subscriber,1988,1
5731,2015-03-10 18:25:46,2015-03-10 20:01:18,115,Porter Square Station,42.387995,-71.119084,143,EF - North Point Park,42.369885,-71.069957,1311,Subscriber,\N,0
377,2015-03-10 18:25:34,2015-03-10 18:31:52,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1096,Subscriber,1983,1
