"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"494","2016-02-02 21:13:50","2016-02-02 21:22:04","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","676","Subscriber","1988","1"
"291","2016-02-02 21:14:55","2016-02-02 21:19:47","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1572","Subscriber","1989","1"
"324","2016-02-02 21:15:01","2016-02-02 21:20:26","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","762","Customer","1962","2"
"287","2016-02-02 21:15:06","2016-02-02 21:19:54","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","874","Subscriber","1991","1"
"662","2016-02-02 21:15:08","2016-02-02 21:26:11","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1028","Subscriber","1991","1"
"952","2016-02-02 21:16:05","2016-02-02 21:31:58","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","883","Subscriber","1989","1"
"1011","2016-02-02 21:22:02","2016-02-02 21:38:54","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","176","Lesley University","42.38674802045056","-71.11901879310608","803","Subscriber","1984","1"
"561","2016-02-02 21:22:04","2016-02-02 21:31:25","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","796","Subscriber","1993","1"
"261","2016-02-02 21:25:39","2016-02-02 21:30:00","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1262","Customer","1981","1"
"252","2016-02-02 21:25:52","2016-02-02 21:30:04","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","762","Customer","1962","2"
"370","2016-02-02 21:27:54","2016-02-02 21:34:05","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","906","Customer","1986","1"
"650","2016-02-02 21:31:02","2016-02-02 21:41:52","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1564","Subscriber","1982","1"
"327","2016-02-02 21:31:31","2016-02-02 21:36:59","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1572","Subscriber","1989","1"
"389","2016-02-02 21:36:53","2016-02-02 21:43:22","179","MIT Vassar St","42.355601213279265","-71.10394477844238","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","657","Subscriber","1991","1"
"325","2016-02-02 21:37:27","2016-02-02 21:42:53","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1004","Subscriber","1989","1"
"310","2016-02-02 21:44:55","2016-02-02 21:50:05","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","653","Subscriber","1989","1"
"370","2016-02-02 21:48:07","2016-02-02 21:54:17","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","741","Subscriber","1988","2"
"377","2016-02-02 21:54:15","2016-02-02 22:00:32","177","University Park","42.36264779118595","-71.10006093978882","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1271","Subscriber","1988","1"
"344","2016-02-02 21:57:53","2016-02-02 22:03:37","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1537","Subscriber","1985","1"
"165","2016-02-02 22:04:47","2016-02-02 22:07:32","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","896","Customer","1976","2"
"312","2016-02-02 22:08:15","2016-02-02 22:13:27","177","University Park","42.36264779118595","-71.10006093978882","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1072","Subscriber","1987","1"
"246","2016-02-02 22:09:37","2016-02-02 22:13:43","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","896","Customer","1989","1"
"250","2016-02-02 22:11:15","2016-02-02 22:15:26","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","177","University Park","42.36264779118595","-71.10006093978882","1084","Subscriber","1990","1"
"531","2016-02-02 22:13:24","2016-02-02 22:22:16","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","709","Subscriber","1992","1"
"412","2016-02-02 22:15:51","2016-02-02 22:22:43","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","862","Subscriber","1985","1"
"163","2016-02-02 22:15:53","2016-02-02 22:18:37","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","877","Subscriber","1989","1"
"180","2016-02-02 22:17:26","2016-02-02 22:20:27","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1539","Subscriber","1993","1"
"649","2016-02-02 22:22:34","2016-02-02 22:33:23","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1075","Subscriber","1985","1"
"527","2016-02-02 22:27:59","2016-02-02 22:36:46","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1537","Subscriber","1979","1"
"429","2016-02-02 22:29:27","2016-02-02 22:36:37","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","649","Subscriber","1986","1"
"228","2016-02-02 22:31:11","2016-02-02 22:34:59","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1563","Subscriber","1987","2"
"424","2016-02-02 22:46:37","2016-02-02 22:53:42","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","115","Porter Square Station","42.387995","-71.119084","863","Subscriber","1986","1"
"196","2016-02-02 22:46:40","2016-02-02 22:49:57","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1307","Customer","1979","1"
"319","2016-02-02 22:50:14","2016-02-02 22:55:33","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1563","Subscriber","1987","2"
"383","2016-02-02 22:56:59","2016-02-02 23:03:22","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","117","Binney St / Sixth St","42.366095","-71.086388","1556","Subscriber","1991","1"
"680","2016-02-02 22:59:37","2016-02-02 23:10:57","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","655","Subscriber","1987","2"
"430","2016-02-02 23:05:47","2016-02-02 23:12:58","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1562","Subscriber","1985","1"
"645","2016-02-02 23:10:23","2016-02-02 23:21:08","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1028","Subscriber","1993","1"
"383","2016-02-02 23:20:43","2016-02-02 23:27:06","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","731","Subscriber","1989","1"
"387","2016-02-02 23:22:16","2016-02-02 23:28:44","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1099","Subscriber",\N,"0"
"2428","2016-02-02 23:28:47","2016-02-03 00:09:16","176","Lesley University","42.38674802045056","-71.11901879310608","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","889","Subscriber",\N,"0"
"85","2016-02-02 23:29:42","2016-02-02 23:31:08","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","773","Subscriber","1985","1"
"354","2016-02-02 23:35:52","2016-02-02 23:41:47","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","762","Subscriber","1992","1"
"223","2016-02-02 23:45:01","2016-02-02 23:48:44","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1281","Subscriber","1984","1"
"604","2016-02-02 23:47:03","2016-02-02 23:57:07","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","674","Subscriber","1987","1"
"1255","2016-02-03 00:02:39","2016-02-03 00:23:34","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","958","Subscriber","1987","1"
"1221","2016-02-03 00:03:01","2016-02-03 00:23:23","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","655","Subscriber","1986","1"
"343","2016-02-03 00:48:08","2016-02-03 00:53:51","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1574","Subscriber","1986","1"
"1220","2016-02-03 00:53:16","2016-02-03 01:13:37","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","1526","Subscriber","1986","1"
"542","2016-02-03 00:55:04","2016-02-03 01:04:06","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1528","Subscriber","1993","1"
"1325","2016-02-03 01:23:19","2016-02-03 01:45:25","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","1302","Subscriber","1964","1"
"647","2016-02-03 01:25:21","2016-02-03 01:36:08","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","1578","Customer","1990","1"
"87","2016-02-03 04:12:04","2016-02-03 04:13:32","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","756","Subscriber","1988","1"
"507","2016-02-03 04:59:03","2016-02-03 05:07:31","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","661","Subscriber","1968","1"
"874","2016-02-03 05:13:13","2016-02-03 05:27:47","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","141","Kendall Street","42.363560158429884","-71.08216792345047","1010","Subscriber","1975","1"
"262","2016-02-03 05:49:05","2016-02-03 05:53:27","180","Mt Auburn","42.37478628706384","-71.13320231437683","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1295","Customer","1976","1"
"289","2016-02-03 06:06:28","2016-02-03 06:11:18","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","889","Subscriber",\N,"0"
"327","2016-02-03 06:07:37","2016-02-03 06:13:05","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","957","Customer","1970","1"
"326","2016-02-03 06:21:09","2016-02-03 06:26:36","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1547","Subscriber","1990","2"
"387","2016-02-03 06:22:33","2016-02-03 06:29:00","177","University Park","42.36264779118595","-71.10006093978882","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1084","Subscriber","1987","1"
"1082","2016-02-03 06:35:32","2016-02-03 06:53:35","115","Porter Square Station","42.387995","-71.119084","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","759","Customer","1974","2"
"333","2016-02-03 06:36:14","2016-02-03 06:41:48","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","652","Customer","1970","1"
"264","2016-02-03 06:47:39","2016-02-03 06:52:03","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1563","Customer","1987","2"
"169","2016-02-03 06:48:25","2016-02-03 06:51:15","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1574","Subscriber","1992","1"
"237","2016-02-03 06:54:28","2016-02-03 06:58:25","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","107","Ames St at Main St","42.3625","-71.08822","1281","Subscriber","1989","2"
"207","2016-02-03 06:55:38","2016-02-03 06:59:06","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","747","Customer","1980","1"
"643","2016-02-03 06:57:46","2016-02-03 07:08:29","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","107","Ames St at Main St","42.3625","-71.08822","1109","Subscriber","1992","1"
"794","2016-02-03 07:00:20","2016-02-03 07:13:35","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","718","Subscriber","1977","2"
